property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,distance_to_sc,shopping_center_id,train_station_id,distance_to_train_station,hospital_id,distance_to_hospital,distance_to_supermarket,supermarket_id,suburb,travel_min_to_CBD,transfer_flag
96043,-37.92584991,145.0436859,6 Roma Street,9100000,house,2009,4,2,2,1380,SC_046,19938,917,hospital_110,1010.297,602.942,S_107,BENTLEIGH,39,0
59121,-37.813615000000006,145.170177,76 Esdale Street,11110000,house,2016,3,1,2,546,SC_002,19899,827,hospital_034,2144.346,1156.503,S_202,NUNAWADING,37,0
60590,-37.838084,145.185197,20 Woodcrest Road,11100000,house,2015,4,1,2,1825,SC_088,19899,1967,hospital_010,2712.757,1635.978,S_202,VERMONT,37,0
32095,-37.743019,145.013337,18 Sinnott Street,10920000,house,2013,4,2,3,1306,SC_103,20012,1481,hospital_035,1914.308,1285.697,S_084,PRESTON,27,0
2082,-37.80711746,144.8804932,27 Wales Street,9555000,house,2009,3,1,2,2443,SC_043,20023,723,hospital_056,1422.911,2034.382,S_201,KINGSVILLE,20,0
46083,-37.729704999999996,145.132502,41 Cressy Street,3720000,house,2016,3,2,2,5290,SC_091,19986,1796,hospital_075,3718.468,3140.168,S_194,MONTMORENCY,40,0
68304,-37.85874939,145.0199127,14/51 Kooyong Road,8030000,house,2009,2,1,1,2105,SC_038,19945,219,hospital_092,1027.742,885.754,S_013,ARMADALE,24,0
69682,-37.86908722,145.110611,2 Cudgee Court,6929000,house,2008,2,1,1,2256,SC_042,19840,444,hospital_089,2118.752,1891.409,S_112,ASHWOOD,28,0
46571,-37.69303894,145.16362,13 Wombat Drive,8736000,house,2009,4,2,2,1822,SC_051,19988,1891,hospital_075,6523.058,1822.038,S_187,ELTHAM,49,0
89026,-37.946987,145.03514199999998,8 Baldwin Street,8800000,house,2015,5,3,1,689,SC_079,19872,761,hospital_110,1284.266,688.184,S_069,HIGHETT,40,0
79147,-37.959633000000004,145.158146,5 Belmont Ct,3720000,house,2009,3,1,1,3464,SC_057,19891,594,hospital_124,2445.805,919.456,S_075,SPRINGVALE,46,0
81894,-37.990715,145.247285,2 Almond Drive,4480000,house,2010,2,1,0,1328,SC_077,19885,3518,hospital_119,3193.616,1673.556,S_195,DOVETON,48,0
2400,-37.790392,144.874176,60 Suffolk St,7100000,house,2013,4,2,1,1441,SC_043,20022,1488,hospital_056,1361.091,1440.99,S_149,MAIDSTONE,22,0
74180,-37.907406,145.283921,61 Viewgrand Rise,12390000,house,2015,4,2,2,2956,SC_049,19868,2669,hospital_150,3361.255,1787.996,S_199,LYSTERFIELD,55,0
28300,-37.794661,144.981653,434 Napier Street,8360000,house,2011,2,1,1,2046,SC_008,19975,1483,hospital_178,1251.311,519.156,S_200,FITZROY,11,0
64038,-37.807202000000004,145.285076,25 Taylors Road,4800000,house,2014,3,2,2,775,SC_022,19878,1186,hospital_164,3282.47,683.433,S_055,CROYDON,51,0
72334,-37.839421,145.260001,35 Westham Crescent,10100000,house,2014,3,1,1,4243,SC_032,19870,930,hospital_002,1727.605,832.755,S_139,BAYSWATER,50,0
40234,-37.704653,145.059877,28 Lee Anne Crescent,7020000,house,2014,2,1,2,4516,SC_047,19983,2205,hospital_037,390.852,779.085,S_155,BUNDOORA,31,0
28887,-37.796423,144.99594299999998,2 Maugie Street,10654000,house,2010,2,1,1,3138,SC_068,19975,300,hospital_134,1604.745,1202.367,S_076,ABBOTSFORD,11,0
78049,-37.922897999999996,145.190067,4 Tusmore Place,5240000,house,2014,3,2,2,1588,SC_073,19890,4307,hospital_161,2940.383,1210.919,S_067,MULGRAVE,49,0
14223,-37.75424576,144.9245758,3 Agatha Street,5310000,house,2009,2,1,0,2730,SC_011,20036,758,hospital_128,1476.013,1280.724,S_025,ESSENDON,24,0
4625,-37.844475,144.871247,7 Bradley Street,5650000,house,2012,2,1,1,3171,SC_033,19994,1384,hospital_141,2788.425,2882.082,S_056,NEWPORT,21,0
16485,-37.70367813,144.9446106,13 Regent Street,5733000,house,2009,3,1,2,2689,SC_030,19961,1611,hospital_084,4844.074,721.079,S_004,HADFIELD,35,0
92779,-38.013304,145.09628500000002,16 Mount View Street,10450000,house,2015,4,2,2,3933,SC_003,19863,1139,hospital_001,3331.684,1171.245,S_119,ASPENDALE,44,0
55075,-37.833853000000005,145.074858,15/700 Riversdale Road,5670000,house,2010,3,1,1,2064,SC_099,19851,535,hospital_168,2477.142,442.036,S_160,CAMBERWELL,30,0
10773,-37.792924,144.919653,65 Gatehouse Drive,11928000,house,2016,3,1,2,1037,SC_011,20026,884,hospital_114,1199.544,1054.853,S_086,KENSINGTON,11,0
64067,-37.798475,145.261018,27 Beaufort Road,11920000,house,2016,4,2,2,2456,SC_022,19879,1725,hospital_164,1042.196,671.1,S_157,CROYDON,46,0
29271,-37.769651,144.99778999999998,110 Helen Street,9840000,house,2012,2,1,1,2781,SC_103,20016,280,hospital_035,1277.034,1814.725,S_105,NORTHCOTE,20,0
42657,-37.740466999999995,145.072928,9 Arden Crescent,9273000,house,2015,4,2,2,1480,SC_017,19936,787,hospital_066,1832.884,1778.02,S_100,ROSANNA,28,0
93211,-38.002568,145.101653,31 Treeby Boulevard,6820000,house,2014,4,2,2,3194,SC_003,19863,1600,hospital_001,3388.104,1740.153,S_119,MORDIALLOC,44,0
16472,-37.712959999999995,144.94352,"13 Dickinson Street,",6960000,house,2013,2,2,1,1919,SC_030,19962,1901,hospital_084,4098.129,758.805,S_004,HADFIELD,33,0
16434,-37.709126,144.940239,122 Middle Street,14800000,house,2016,3,1,1,2390,SC_030,19961,2213,hospital_084,4569.301,254.092,S_004,HADFIELD,35,0
21188,-37.772396,144.964603,4 Garden Street,23400000,house,2016,4,2,2,3643,SC_008,19969,696,hospital_144,1657.151,435.974,S_138,BRUNSWICK,20,0
4419,-37.846005,144.877217,39 Woods Street,9711000,house,2015,2,1,0,3820,SC_033,19994,771,hospital_141,2185.523,3559.126,S_056,NEWPORT,21,0
72597,-37.852182,145.270237,8 McComb Crescent,10875000,house,2015,4,2,2,5064,SC_022,19870,984,hospital_002,377.72,921.435,S_139,BAYSWATER,50,0
22282,-37.735620000000004,144.961585,21 Cope Street,5260000,house,2011,4,1,1,1309,SC_030,19964,237,hospital_084,1720.979,683.886,S_172,COBURG,30,0
43434,-37.712365000000005,145.088043,10 Longmuir Road,6272000,house,2011,3,1,1,4518,SC_017,19984,490,hospital_075,2091.169,1510.406,S_020,WATSONIA,34,0
24516,-37.71245,144.971501,6 Wurruk Street,4070000,house,2013,3,1,3,2995,SC_030,19962,1236,hospital_139,2992.955,2060.92,S_030,FAWKNER,33,0
27040,-37.5753,144.924571,48 The Garlands,8835000,house,2014,4,3,2,463,SC_005,40221,3193,hospital_104,6884.152,2001.065,S_178,CRAIGIEBURN,46,0
87526,-37.938390999999996,145.01458200000002,22a Fewster Road,11745000,house,2014,3,1,1,2647,SC_046,19949,1460,hospital_036,1264.492,1056.589,S_214,HAMPTON,27,0
19057,-37.66830444,144.93769840000002,6 Kaniva Street,4548000,house,2009,3,1,2,2351,SC_072,19960,1027,hospital_104,2504.792,1996.567,S_153,DALLAS,39,0
52137,-37.814459,145.00086000000002,11 Kent Street,2340000,house,2016,3,3,1,2519,SC_038,19977,1002,hospital_042,236.46,736.288,S_076,RICHMOND,8,0
78475,-37.95644379,145.1425781,1 Donald Street,4940000,house,2009,3,1,2,4765,SC_057,19913,1366,hospital_076,4003.631,1041.089,S_075,SPRINGVALE,44,0
21928,-37.73846436,144.97328190000002,13 Grassland Avenue,3120000,house,2008,3,1,2,2636,SC_030,19965,1162,hospital_144,1650.503,873.778,S_173,COBURG,28,0
12297,-37.70827484,144.7610169,13 Torro Walk,3420000,house,2008,3,2,2,3123,SC_048,20000,1603,hospital_057,7615.64,1628.171,S_163,SYDENHAM,39,0
82536,-37.90669632,145.2603455,113 Kellbourne Drive,4200000,house,2009,3,2,2,5448,SC_049,19868,4509,hospital_049,4740.747,3260.698,S_027,ROWVILLE,55,0
50769,-37.785292999999996,145.139286,12 Lauer Street,11900000,house,2010,3,1,0,1489,SC_091,19897,3245,hospital_194,2893.589,1708.72,S_188,DONCASTER,35,0
12692,-37.705467,144.77060600000002,22 Cressida Crescent,6945000,house,2014,4,2,2,4091,SC_048,20000,560,hospital_057,6994.352,689.449,S_094,SYDENHAM,39,0
23864,-37.706702,144.978483,1/22 Hare Street,3159000,house,2012,3,1,1,3931,SC_030,19962,2123,hospital_139,2393.766,2162.752,S_030,FAWKNER,33,0
71091,-37.859891,145.229649,12 Rotherwood Close,6600000,house,2012,4,2,3,4311,SC_032,19871,3330,hospital_179,983.997,1210.329,S_226,WANTIRNA,46,0
77442,-37.931663,145.203304,12 Cicada Court,9010000,house,2013,3,2,2,3020,SC_073,19890,4380,hospital_161,1263.436,1696.288,S_067,MULGRAVE,49,0
44317,-37.702147,145.09108799999998,15 Hamlet Street,6840000,house,2016,4,2,2,4649,SC_062,19984,1143,hospital_075,1667.544,1025.989,S_020,GREENSBOROUGH,34,0
51719,-37.788561,145.14197099999998,9 Kiewa Street,8604000,house,2015,4,2,1,1784,SC_091,19897,2946,hospital_194,3287.1,2005.554,S_188,DONCASTER,35,0
56304,-37.84518,145.098828,19 Iris Street,20800000,house,2015,2,1,1,3047,SC_042,19895,1920,hospital_089,1232.856,2021.333,S_112,BURWOOD,30,0
14551,-37.756959,144.92511499999998,5 Loeman Street,5590000,house,2016,4,2,2,2522,SC_011,20037,996,hospital_128,1345.422,1067.219,S_025,ESSENDON,21,0
36160,-37.673632,145.038204,13 Boston Road,3540000,house,2012,3,2,2,5633,SC_062,20005,2137,hospital_053,3144.546,2114.79,S_229,LALOR,43,0
29264,-37.781147,144.99254399999998,11 Rucker Street,13310000,house,2011,3,2,0,3771,SC_008,20019,189,hospital_035,2380.463,2120.789,S_060,NORTHCOTE,17,0
90004,-37.959047999999996,145.066714,13B Friendship Square,6875000,house,2014,2,2,1,2722,SC_003,19866,1521,hospital_109,955.104,1213.385,S_023,CHELTENHAM,37,0
53012,-37.82761002,144.99574280000002,31 Chestnut Street,2360000,house,2007,2,1,1,1610,SC_024,19907,184,hospital_196,946.081,1642.091,S_076,CREMORNE,6,0
29967,-37.76525497,145.00737,34 Jenkins Street,7218000,house,2009,4,1,2,2417,SC_103,20015,1153,hospital_035,220.226,1358.778,S_105,NORTHCOTE,21,0
42885,-37.728553999999995,145.10546399999998,16 Kardinia Drive,7425000,house,2009,4,2,2,3707,SC_009,19986,2158,hospital_075,2139.157,2259.802,S_020,YALLAMBIE,40,0
17100,-37.70214462,144.9112091,35 Anselm Grove,6123000,house,2008,3,1,2,2908,SC_010,20032,704,hospital_184,3720.689,1466.519,S_209,GLENROY,33,0
42281,-37.750925,145.07703999999998,47 Beverley Road,12000000,house,2016,3,2,2,1046,SC_017,19936,1418,hospital_066,1743.562,1217.951,S_100,HEIDELBERG,28,0
31618,-37.736226,145.019217,1/1 Brown Street,9060000,house,2013,3,1,1,1254,SC_047,20011,1965,hospital_035,2743.186,1478.765,S_225,PRESTON,29,0
61708,-37.791655,145.249795,3 Carmen Court,6000000,house,2010,3,1,2,3029,SC_032,19879,1858,hospital_164,1608.21,777.168,S_157,RINGWOOD,46,0
27310,-37.582039,144.90691,58 Grevillea Street,5964000,house,2011,4,2,2,1252,SC_016,40221,4436,hospital_104,6432.211,3206.396,S_178,CRAIGIEBURN,46,0
5125,-37.860277,144.847717,3 Moore Court,6850000,house,2015,3,1,2,3060,SC_033,19927,1020,hospital_141,4884.283,2093.698,S_128,SEAHOLME,28,0
94801,-37.919796999999996,145.028309,14 Sunnyside Grove,20640000,house,2013,4,2,2,2116,SC_046,19938,935,hospital_110,1534.403,1535.59,S_107,BENTLEIGH,39,0
76992,-37.92569733,145.11050419999998,77-79 Harlington Street,14250000,house,2009,3,1,2,4684,SC_087,19915,1120,hospital_076,1176.804,878.811,S_170,CLAYTON,39,0
27287,-37.610013,144.930975,56 Edington Way,4930000,house,2014,3,1,1,1463,SC_110,40221,1564,hospital_104,3888.3,1396.525,S_005,CRAIGIEBURN,46,0
90382,-37.96496582,145.0744019,253 Warrigal Road,3888000,house,2008,3,1,1,1727,SC_003,19865,1854,hospital_109,220.186,1771.317,S_003,CHELTENHAM,39,0
24967,-37.578049,144.934355,10 Bowral Loop,7812000,house,2013,3,1,2,1580,SC_005,40221,2385,hospital_104,6797.995,1453.868,S_178,CRAIGIEBURN,46,0
55114,-37.840884,145.069534,17 Fairmont Avenue,14000000,house,2012,4,2,1,1979,SC_099,19851,479,hospital_168,1688.879,561.246,S_160,CAMBERWELL,30,0
22209,-37.738202,144.970948,2 Basalt Lane,11815000,house,2015,4,2,2,2377,SC_030,19965,928,hospital_144,1668.792,662.77,S_173,COBURG,28,0
39132,-37.753029,145.035002,14 Carlyle Crescent,7272000,house,2014,3,1,0,1420,SC_047,19933,1855,hospital_039,1053.94,1577.156,S_219,BELLFIELD,23,0
6440,-37.785903999999995,144.824729,21 Fraser Street,5225000,house,2015,3,1,0,1037,SC_102,20004,751,hospital_174,1145.108,1009.221,S_080,SUNSHINE,28,0
38261,-37.772262,145.03211299999998,38 Bennett Street,29400000,house,2016,4,2,2,1148,SC_001,19931,567,hospital_039,824.725,1130.32,S_219,ALPHINGTON,20,0
52657,-37.82336807,145.0053864,20 Boyd Street,5688000,house,2007,2,1,1,1601,SC_038,19906,452,hospital_122,363.341,1580.656,S_102,RICHMOND,13,0
7006,-37.778038099999996,144.8160799,7B Brisbane Street,5152000,house,2012,2,1,1,1986,SC_102,20004,961,hospital_005,1585.237,1922.218,S_080,ALBION,28,0
62804,-37.834823,145.233458,29 Portsmouth Street,4680000,house,2010,4,2,3,2083,SC_032,19871,1371,hospital_179,1490.994,2155.991,S_040,HEATHMONT,46,0
27829,-37.610007,144.917914,8 Waterdale Rise,3430000,house,2011,3,2,2,1625,SC_016,40221,2925,hospital_104,3717.131,2309.332,S_178,CRAIGIEBURN,46,0
64487,-37.795728999999994,145.304167,41 TIMMS AVENUE,6930000,house,2014,4,1,3,2367,SC_022,19877,1360,hospital_164,5518.139,904.449,S_224,KILSYTH,50,0
68417,-37.857434999999995,145.022653,26 Hume Street,13840000,house,2014,3,1,1,2221,SC_038,19945,381,hospital_092,850.707,715.71,S_013,ARMADALE,24,0
96942,-38.015066,145.27819,56 Hinrichsen Drive,7500000,house,2015,4,2,2,3447,SC_077,19885,968,hospital_069,3359.026,1684.72,S_212,HALLAM,48,0
90958,-37.960516999999996,145.070648,7 Gaybre Court,12375000,house,2015,3,1,2,2268,SC_003,19866,1877,hospital_109,498.181,1653.532,S_023,CHELTENHAM,37,0
32625,-37.742016,145.00983200000002,33 South Street,7200000,house,2014,4,2,2,905,SC_103,20012,1080,hospital_035,1918.311,896.48,S_084,PRESTON,27,0
75372,-37.897892,145.051546,64 Neville Street,10350000,house,2010,2,1,2,1437,SC_041,19942,1278,hospital_159,2800.856,1077.454,S_015,CARNEGIE,32,0
25817,-37.59867477,144.9127808,2 Jirrahlinga Terrace,5344000,house,2009,3,2,1,541,SC_016,40221,3412,hospital_104,4814.475,2400.145,S_178,CRAIGIEBURN,46,0
20011,-37.794595,144.971598,104 Kay Street,12000000,house,2010,3,2,1,1585,SC_008,19843,1507,hospital_188,820.385,775.172,S_200,CARLTON,7,0
93581,-37.98834,145.086356,63 Marriott Street,12835000,house,2011,4,2,2,1600,SC_003,19864,1197,hospital_001,1519.352,1094.371,S_003,PARKDALE,41,0
2415,-37.806278999999996,144.884458,62 Williamstown Road,5850000,house,2016,2,2,1,2801,SC_043,20023,418,hospital_056,1212.668,1590.46,S_201,KINGSVILLE,20,0
13598,-37.698969,144.75966100000002,92 Delbridge Drive,3344000,house,2011,3,1,1,3692,SC_048,20000,1628,hospital_057,8280.843,947.228,S_163,SYDENHAM,39,0
70781,-37.874694,145.110255,4/285 Huntingdale Road,4100000,house,2010,2,1,2,2101,SC_042,19840,227,hospital_166,2292.997,1984.868,S_112,CHADSTONE,28,0
54067,-37.828701,145.036588,123 Riversdale Road,25200000,house,2011,5,3,2,759,SC_083,19904,660,hospital_127,399.939,806.78,S_208,HAWTHORN,20,0
79036,-37.950469,145.15651499999998,39-45 Sandown Road,25900000,house,2016,4,3,2,4291,SC_057,19913,352,hospital_124,3055.06,611.528,S_075,SPRINGVALE,44,0
58122,-37.8246318,145.1572178,42 Wellington Ave,5800000,house,2011,3,1,2,1658,SC_002,19898,904,hospital_060,771.333,1264.281,S_018,BLACKBURN,35,0
34855,-37.718737,144.988642,4 Allan Street,5625000,house,2012,5,2,1,2410,SC_103,20011,1803,hospital_139,1053.678,1140.343,S_030,RESERVOIR,29,0
43041,-37.716737,145.068129,27 Highview Crescent,10075000,house,2014,3,2,2,3562,SC_017,19983,854,hospital_037,1823.218,2211.533,S_155,MACLEOD,31,0
74145,-37.913517,145.2767639,24 Crusoe Drive,3700000,house,2008,4,2,2,3915,SC_049,19868,3565,hospital_150,4280.622,2690.97,S_199,LYSTERFIELD,55,0
57486,-37.81930923,145.1483154,1/18 Vine Street,7514000,house,2008,2,1,2,2578,SC_002,19898,201,hospital_060,1517.314,1111.764,S_018,BLACKBURN,35,0
64620,-37.764917,145.288294,50 Humber Road,6000000,house,2014,4,2,2,2921,SC_084,19878,2921,hospital_164,5349.302,2897.795,S_058,CROYDON NORTH,51,0
78910,-37.961253,145.159731,29 Peter Street,4650000,house,2014,3,1,2,3250,SC_057,19891,554,hospital_124,2222.602,1149.602,S_075,SPRINGVALE,46,0
60586,-37.844057,145.203844,20 Moore Road,7740000,house,2013,3,2,2,3522,SC_088,19901,2506,hospital_008,2602.931,2781.836,S_226,VERMONT,41,0
77136,-37.943517,145.110093,18 Bushland Avenue,7000000,house,2014,3,1,2,3440,SC_003,19915,2076,hospital_076,2303.125,1670.023,S_170,CLARINDA,39,0
73084,-37.868152,145.281573,18 Stradbroke Road,4815000,house,2016,3,1,2,3819,SC_049,19869,771,hospital_049,523.771,680.273,S_024,BORONIA,53,0
50241,-37.7691461,145.09292299999998,42 Pinnacle Crescent,10240000,house,2013,3,1,2,338,SC_009,19935,3754,hospital_193,2507.646,319.014,S_154,BULLEEN,26,0
64456,-37.8018724,145.273923,4/9 Bayswater Road,30520000,house,2011,2,1,1,1051,SC_022,19878,948,hospital_164,2110.437,868.707,S_182,CROYDON,51,0
83781,-37.855801,145.00673999999998,26A Highbury Grove,12450000,house,2011,2,1,2,1399,SC_038,19946,920,hospital_132,283.656,726.045,S_115,PRAHRAN,23,0
61237,-37.808627,145.229245,12 Woodside Avenue,6350000,house,2016,3,1,1,380,SC_032,19902,665,hospital_105,1556.656,295.037,S_190,RINGWOOD,43,0
37470,-37.650231,145.055723,49 Calendula Circuit,6800000,house,2014,4,2,2,3318,SC_062,45795,1263,hospital_041,3848.173,2050.044,S_096,EPPING,46,0
75977,-37.903162,145.088771,24 Davey Avenue,15946000,house,2014,4,2,2,1565,SC_087,19917,260,hospital_166,1947.856,1542.451,S_026,OAKLEIGH,34,0
29045,-37.802152,145.000276,45 Abbotsford Street,7785000,house,2010,3,1,0,3344,SC_068,19975,704,hospital_134,906.544,857.437,S_076,ABBOTSFORD,11,0
44349,-37.71866608,145.109787,16 Baird Street,5436000,house,2009,3,3,2,4728,SC_009,19986,1341,hospital_075,1310.691,1632.11,S_210,GREENSBOROUGH,40,0
19543,-37.671122,144.902722,11 Hesse Court,5325000,house,2015,3,1,2,2517,SC_059,20030,2172,hospital_104,2709.468,2200.53,S_153,WESTMEADOWS,37,0
35184,-37.71935272,144.9970093,54 Gloucester Street,10115000,house,2008,3,2,3,1925,SC_103,20011,1045,hospital_139,200.342,1746.188,S_085,RESERVOIR,29,0
74504,-37.902192,145.066578,11 Dalny Road,13840000,house,2013,3,1,2,1819,SC_041,19919,1098,hospital_159,1823.284,1741.874,S_015,MURRUMBEENA,30,0
16722,-37.712790999999996,144.936028,2 Farview Street,6580000,house,2012,3,2,2,2378,SC_030,20033,1682,hospital_184,4370.249,606.092,S_004,GLENROY,31,0
28871,-37.803405,144.996815,183 Nicholson Street,9420000,house,2015,2,1,0,2943,SC_068,19976,356,hospital_134,1063.284,581.64,S_076,ABBOTSFORD,10,0
52131,-37.824237,145.008881,11 Cutter Street,5400000,house,2010,2,1,0,1491,SC_038,19906,337,hospital_122,699.984,1470.875,S_102,RICHMOND,13,0
13146,-37.708749,144.77387,42 Heritage Gardens,4810000,house,2012,3,2,2,4096,SC_107,20000,694,hospital_057,6527.207,642.283,S_094,SYDENHAM,39,0
31725,-37.733706,144.993247,11 Hardy Street,7740000,house,2016,3,1,2,1107,SC_103,20012,928,hospital_139,1565.94,1112.301,S_085,PRESTON,27,0
3900,-37.81238,144.892029,8/86 Pentland Parade,4059000,house,2010,2,1,1,3558,SC_085,19996,393,hospital_003,1863.13,1251.24,S_201,YARRAVILLE,16,0
68190,-37.84652328,145.0082855,7 Fairbairn Road,30750000,house,2009,3,2,2,543,SC_038,19947,706,hospital_132,695.98,363.539,S_115,TOORAK,21,0
65102,-37.797613,145.31181,11a GLEN DHU ROAD,3496000,house,2011,3,2,2,3201,SC_022,19877,1179,hospital_113,5790.746,445.094,S_224,KILSYTH,50,0
54054,-37.820531,145.023204,12 Lennox Street,4340000,house,2010,3,2,1,1379,SC_083,19905,123,hospital_086,865.157,1365.279,S_208,HAWTHORN,19,0
95456,-37.924622,145.028999,3 Galtum Avenue,12390000,house,2011,3,1,2,1710,SC_046,19938,722,hospital_110,1159.477,1530.77,S_107,BENTLEIGH,39,0
35086,-37.71966171,145.00344850000002,5 Henty Street,8177000,house,2009,3,1,1,1824,SC_103,20010,469,hospital_139,629.589,1594.554,S_085,RESERVOIR,32,0
26670,-37.591153000000006,144.932378,37 Pines Way,2664000,house,2015,3,1,2,1049,SC_110,40221,1558,hospital_104,5585.68,316.047,S_178,CRAIGIEBURN,46,0
86246,-37.89982986,144.9962616,18 Downes Avenue,13680000,house,2009,4,2,3,3325,SC_015,19952,843,hospital_198,1206.204,1140.274,S_151,BRIGHTON,20,0
24359,-37.70191574,144.9611969,36 Margaret St,2480000,house,2008,3,1,0,3040,SC_030,19961,282,hospital_139,4344.399,1174.924,S_161,FAWKNER,35,0
47612,-37.721268,145.159168,9 Glenister Drive,10710000,house,2012,4,2,0,4349,SC_051,19987,1447,hospital_075,6113.647,587.232,S_194,ELTHAM,44,0
13226,-37.715153,144.775937,5 Hoy Court,3393000,house,2010,3,2,2,3672,SC_107,20000,1290,hospital_057,5952.579,1168.63,S_094,DELAHEY,39,0
72462,-37.85296631,145.259491,52 Sasses Avenue,3128000,house,2009,3,1,3,5019,SC_032,19870,1408,hospital_002,994.286,1230.682,S_139,BAYSWATER,50,0
45811,-37.71136093,145.1201782,13 Graeme Avenue,3448000,house,2008,3,1,0,5589,SC_051,19986,389,hospital_075,1691.632,2100.027,S_210,MONTMORENCY,40,0
8764,-37.881867,144.757393,10 Allington Place,5760000,house,2015,4,2,2,3358,SC_092,19924,1439,hospital_073,8652.384,2080.924,S_007,SEABROOK,31,0
23142,-37.749196000000005,144.953227,74 Clarendon Street,6615000,house,2010,3,1,2,1569,SC_030,19966,1071,hospital_084,728.183,1502.334,S_172,COBURG,26,0
57653,-37.829151,145.151735,14 Walsham Road,20550000,house,2015,5,3,2,2372,SC_002,19898,851,hospital_060,595.842,533.352,S_018,BLACKBURN,35,0
24672,-37.678053999999996,144.96758300000002,17 Norwich Crescent,4560000,house,2012,3,1,2,5321,SC_030,19961,2279,hospital_139,4948.333,1472.683,S_161,CAMPBELLFIELD,35,0
1375,-37.80786133,144.8893585,7 Tennyson Street,6237000,house,2008,2,1,0,3134,SC_085,20024,542,hospital_056,1386.689,1160.704,S_201,SEDDON,18,0
87534,-37.94052887,145.02098080000002,235 Thomas Street,18000000,house,2009,4,1,1,1935,SC_046,19937,1842,hospital_110,1887.617,463.659,S_214,HAMPTON,38,0
83919,-37.852565000000006,144.986152,36 & 36a Raleigh Street,12800000,house,2014,2,1,0,956,SC_066,19958,498,hospital_155,619.332,1535.711,S_053,WINDSOR,9,0
9672,-37.852856,144.723475,8 Ronald Road,6874000,house,2011,4,2,2,2103,SC_053,46468,3084,hospital_073,5357.236,2533.619,S_007,TRUGANINA,33,0
79149,-37.95831679999999,145.1583862,5 Burrapike Avenue,2768000,house,2008,3,1,1,3557,SC_057,19891,521,hospital_124,2478.244,874.257,S_075,SPRINGVALE,46,0
